"TimeStamp","axis1","axis2","axis3","vm","steps","days","wearing","weekday"
2017-11-07 06:37:00,42,331,721,826,4,1,"w","Tuesday"
2017-11-07 06:38:00,41,396,960,1091,3,1,"w","Tuesday"
2017-11-07 06:39:00,336,653,1159,1566,7,1,"w","Tuesday"
2017-11-07 06:40:00,211,268,543,703,2,1,"w","Tuesday"
2017-11-07 06:41:00,75,143,227,371,1,1,"w","Tuesday"
2017-11-07 06:42:00,20,113,176,229,1,1,"w","Tuesday"
2017-11-07 06:43:00,81,59,125,183,1,1,"w","Tuesday"
2017-11-07 06:44:00,59,85,245,293,1,1,"w","Tuesday"
2017-11-07 06:45:00,29,86,175,220,1,1,"w","Tuesday"
2017-11-07 06:46:00,0,57,0,57,0,1,"w","Tuesday"
2017-11-07 06:47:00,125,58,178,277,1,1,"w","Tuesday"
2017-11-07 06:48:00,6,82,16,93,0,1,"w","Tuesday"
2017-11-07 06:49:00,11,41,4,42,0,1,"w","Tuesday"
2017-11-07 06:50:00,24,231,143,332,1,1,"w","Tuesday"
2017-11-07 06:51:00,16,44,134,155,0,1,"w","Tuesday"
2017-11-07 06:52:00,34,169,170,291,1,1,"w","Tuesday"
2017-11-07 06:53:00,80,149,177,281,1,1,"w","Tuesday"
2017-11-07 06:54:00,18,138,100,205,1,1,"w","Tuesday"
2017-11-07 06:55:00,24,88,73,120,0,1,"w","Tuesday"
2017-11-07 06:56:00,0,73,12,83,0,1,"w","Tuesday"
2017-11-07 06:57:00,1870,1768,1427,3220,9,1,"w","Tuesday"
2017-11-07 06:58:00,707,396,1529,1863,7,1,"w","Tuesday"
2017-11-07 06:59:00,498,532,991,1365,15,1,"w","Tuesday"
2017-11-07 07:00:00,619,609,1059,1628,11,1,"w","Tuesday"
2017-11-07 07:01:00,0,0,0,0,0,1,"w","Tuesday"
2017-11-07 07:02:00,0,0,0,0,0,1,"w","Tuesday"
2017-11-07 07:03:00,0,0,0,0,0,1,"w","Tuesday"
2017-11-07 07:04:00,0,0,0,0,0,1,"w","Tuesday"
2017-11-07 07:05:00,0,0,0,0,0,1,"w","Tuesday"
2017-11-07 07:06:00,0,0,0,0,0,1,"w","Tuesday"
2017-11-07 07:07:00,0,0,0,0,0,1,"w","Tuesday"
2017-11-07 07:08:00,0,0,0,0,0,1,"w","Tuesday"
2017-11-07 07:09:00,0,0,0,0,0,1,"w","Tuesday"
2017-11-07 07:10:00,0,0,0,0,0,1,"w","Tuesday"
2017-11-07 07:11:00,0,0,0,0,0,1,"w","Tuesday"
2017-11-07 07:12:00,0,0,0,0,0,1,"w","Tuesday"
2017-11-07 07:13:00,0,0,0,0,0,1,"w","Tuesday"
2017-11-07 07:14:00,270,505,927,1208,4,1,"w","Tuesday"
2017-11-07 07:15:00,9,67,13,72,1,1,"w","Tuesday"
2017-11-07 07:16:00,12,44,42,68,0,1,"w","Tuesday"
2017-11-07 07:17:00,4,12,40,48,1,1,"w","Tuesday"
2017-11-07 07:18:00,21,16,9,32,0,1,"w","Tuesday"
2017-11-07 07:19:00,47,0,35,60,1,1,"w","Tuesday"
2017-11-07 07:20:00,1458,1041,1516,2659,15,1,"w","Tuesday"
2017-11-07 07:21:00,0,27,139,147,0,1,"w","Tuesday"
2017-11-07 07:22:00,320,455,1286,1496,6,1,"w","Tuesday"
2017-11-07 07:23:00,0,0,0,0,0,1,"w","Tuesday"
2017-11-07 07:24:00,0,0,0,0,0,1,"w","Tuesday"
2017-11-07 07:25:00,0,0,0,0,0,1,"w","Tuesday"
2017-11-07 07:26:00,0,0,0,0,0,1,"w","Tuesday"
2017-11-07 07:27:00,0,0,0,0,0,1,"w","Tuesday"
2017-11-07 07:28:00,0,0,0,0,0,1,"w","Tuesday"
2017-11-07 07:29:00,0,0,0,0,0,1,"w","Tuesday"
2017-11-07 07:30:00,0,0,0,0,0,1,"w","Tuesday"
2017-11-07 07:31:00,0,0,0,0,0,1,"w","Tuesday"
2017-11-07 07:32:00,0,0,0,0,0,1,"w","Tuesday"
2017-11-07 07:33:00,0,0,0,0,0,1,"w","Tuesday"
2017-11-07 07:34:00,245,447,312,693,4,1,"w","Tuesday"
2017-11-07 07:35:00,942,1358,1570,2509,20,1,"w","Tuesday"
2017-11-07 07:36:00,620,1038,1586,2255,21,1,"w","Tuesday"
2017-11-07 07:37:00,387,843,900,1491,19,1,"w","Tuesday"
2017-11-07 07:38:00,162,774,1102,1481,4,1,"w","Tuesday"
2017-11-07 07:39:00,37,259,532,711,2,1,"w","Tuesday"
2017-11-07 07:40:00,60,279,321,497,2,1,"w","Tuesday"
2017-11-07 07:41:00,582,909,2068,2493,12,1,"w","Tuesday"
2017-11-07 07:42:00,599,1118,1301,2116,20,1,"w","Tuesday"
2017-11-07 07:43:00,152,266,559,733,5,1,"w","Tuesday"
2017-11-07 07:44:00,513,791,1207,1650,24,1,"w","Tuesday"
2017-11-07 07:45:00,418,738,996,1505,8,1,"w","Tuesday"
2017-11-07 07:46:00,520,900,1137,1724,7,1,"w","Tuesday"
2017-11-07 07:47:00,433,757,857,1395,10,1,"w","Tuesday"
2017-11-07 07:48:00,30,91,378,401,2,1,"w","Tuesday"
2017-11-07 07:49:00,491,523,1018,1399,8,1,"w","Tuesday"
2017-11-07 07:50:00,33,124,94,179,1,1,"w","Tuesday"
2017-11-07 07:51:00,151,184,519,629,4,1,"w","Tuesday"
2017-11-07 07:52:00,7,114,322,380,0,1,"w","Tuesday"
2017-11-07 07:53:00,208,585,717,1097,9,1,"w","Tuesday"
2017-11-07 07:54:00,762,968,1529,2148,16,1,"w","Tuesday"
2017-11-07 07:55:00,678,816,1181,1757,24,1,"w","Tuesday"
2017-11-07 07:56:00,64,234,712,809,3,1,"w","Tuesday"
2017-11-07 07:57:00,0,25,25,47,0,1,"w","Tuesday"
2017-11-07 07:58:00,13,53,435,459,1,1,"w","Tuesday"
2017-11-07 07:59:00,0,9,103,104,0,1,"w","Tuesday"
2017-11-07 08:00:00,81,130,428,518,3,1,"w","Tuesday"
2017-11-07 08:01:00,418,825,1177,1654,20,1,"w","Tuesday"
2017-11-07 08:02:00,125,868,363,1026,4,1,"w","Tuesday"
2017-11-07 08:03:00,94,460,351,672,3,1,"w","Tuesday"
2017-11-07 08:04:00,645,829,1622,2096,24,1,"w","Tuesday"
2017-11-07 08:05:00,832,1139,1600,2303,32,1,"w","Tuesday"
2017-11-07 08:06:00,95,400,966,1181,3,1,"w","Tuesday"
2017-11-07 08:07:00,0,59,167,194,0,1,"w","Tuesday"
2017-11-07 08:08:00,408,1029,1680,2243,18,1,"w","Tuesday"
2017-11-07 08:09:00,342,623,955,1296,18,1,"w","Tuesday"
2017-11-07 08:10:00,310,505,576,952,12,1,"w","Tuesday"
2017-11-07 08:11:00,648,697,1275,1818,26,1,"w","Tuesday"
2017-11-07 08:12:00,217,788,724,1234,7,1,"w","Tuesday"
2017-11-07 08:13:00,260,531,792,1094,10,1,"w","Tuesday"
2017-11-07 08:14:00,383,725,675,1187,10,1,"w","Tuesday"
2017-11-07 08:15:00,50,96,112,187,1,1,"w","Tuesday"
2017-11-07 08:16:00,0,35,0,35,0,1,"w","Tuesday"
2017-11-07 08:17:00,75,171,142,246,1,1,"w","Tuesday"
2017-11-07 08:18:00,0,6,0,6,0,1,"w","Tuesday"
2017-11-07 08:19:00,40,67,62,137,4,1,"w","Tuesday"
2017-11-07 08:20:00,4,0,6,10,0,1,"w","Tuesday"
2017-11-07 08:21:00,33,6,18,44,1,1,"w","Tuesday"
2017-11-07 08:22:00,9,5,2,16,1,1,"w","Tuesday"
2017-11-07 08:23:00,6,0,14,16,0,1,"w","Tuesday"
2017-11-07 08:24:00,0,0,13,13,0,1,"w","Tuesday"
2017-11-07 08:25:00,15,0,0,15,2,1,"w","Tuesday"
2017-11-07 08:26:00,52,51,239,299,3,1,"w","Tuesday"
2017-11-07 08:27:00,9,0,0,9,0,1,"w","Tuesday"
2017-11-07 08:28:00,19,59,212,242,2,1,"w","Tuesday"
2017-11-07 08:29:00,45,70,123,178,1,1,"w","Tuesday"
2017-11-07 08:30:00,29,207,200,338,1,1,"w","Tuesday"
2017-11-07 08:31:00,1104,1210,1073,2176,38,1,"w","Tuesday"
2017-11-07 08:32:00,34,275,435,602,3,1,"w","Tuesday"
2017-11-07 08:33:00,61,175,561,646,2,1,"w","Tuesday"
2017-11-07 08:34:00,1139,1155,1106,2182,43,1,"w","Tuesday"
2017-11-07 08:35:00,525,361,637,987,19,1,"w","Tuesday"
2017-11-07 08:36:00,1035,758,865,1823,29,1,"w","Tuesday"
2017-11-07 08:37:00,92,535,555,936,3,1,"w","Tuesday"
2017-11-07 08:38:00,397,804,788,1320,13,1,"w","Tuesday"
2017-11-07 08:39:00,57,119,328,414,2,1,"w","Tuesday"
2017-11-07 08:40:00,63,51,197,238,1,1,"w","Tuesday"
2017-11-07 08:41:00,7,0,0,7,0,1,"w","Tuesday"
2017-11-07 08:42:00,19,29,0,45,1,1,"w","Tuesday"
2017-11-07 08:43:00,0,0,0,0,0,1,"w","Tuesday"
2017-11-07 08:44:00,0,0,44,44,0,1,"w","Tuesday"
2017-11-07 08:45:00,1,107,31,125,0,1,"w","Tuesday"
2017-11-07 08:46:00,32,31,130,180,1,1,"w","Tuesday"
2017-11-07 08:47:00,4,27,151,158,0,1,"w","Tuesday"
2017-11-07 08:48:00,65,20,6,72,2,1,"w","Tuesday"
2017-11-07 08:49:00,79,5,48,128,4,1,"w","Tuesday"
2017-11-07 08:50:00,56,86,421,498,2,1,"w","Tuesday"
2017-11-07 08:51:00,196,661,630,1054,4,1,"w","Tuesday"
2017-11-07 08:52:00,3339,1896,670,4029,100,1,"w","Tuesday"
2017-11-07 08:53:00,2460,1971,1145,3805,87,1,"w","Tuesday"
2017-11-07 08:54:00,491,943,771,1522,10,1,"w","Tuesday"
2017-11-07 08:55:00,0,178,89,252,0,1,"w","Tuesday"
2017-11-07 08:56:00,0,89,54,127,0,1,"w","Tuesday"
2017-11-07 08:57:00,0,0,0,0,0,1,"w","Tuesday"
2017-11-07 08:58:00,0,27,53,65,0,1,"w","Tuesday"
2017-11-07 08:59:00,23,187,108,241,1,1,"w","Tuesday"
2017-11-07 09:00:00,0,16,0,16,0,1,"w","Tuesday"
2017-11-07 09:01:00,0,43,2,43,0,1,"w","Tuesday"
2017-11-07 09:02:00,0,54,13,60,0,1,"w","Tuesday"
2017-11-07 09:03:00,0,30,0,30,0,1,"w","Tuesday"
2017-11-07 09:04:00,0,0,0,0,0,1,"w","Tuesday"
2017-11-07 09:05:00,0,10,14,24,0,1,"w","Tuesday"
2017-11-07 09:06:00,741,797,583,1338,24,1,"w","Tuesday"
2017-11-07 09:07:00,3824,2382,1287,4965,115,1,"w","Tuesday"
2017-11-07 09:08:00,1397,1484,1242,2537,47,1,"w","Tuesday"
2017-11-07 09:09:00,1936,1517,1683,3230,62,1,"w","Tuesday"
2017-11-07 09:10:00,12,70,21,76,1,1,"w","Tuesday"
2017-11-07 09:11:00,0,20,9,25,0,1,"w","Tuesday"
2017-11-07 09:12:00,0,15,0,15,0,1,"w","Tuesday"
2017-11-07 09:13:00,0,0,0,0,0,1,"w","Tuesday"
2017-11-07 09:14:00,0,22,0,22,0,1,"w","Tuesday"
2017-11-07 09:15:00,5,135,31,147,0,1,"w","Tuesday"
2017-11-07 09:16:00,0,3,0,3,0,1,"w","Tuesday"
2017-11-07 09:17:00,0,0,0,0,0,1,"w","Tuesday"
2017-11-07 09:18:00,0,0,0,0,0,1,"w","Tuesday"
2017-11-07 09:19:00,0,8,0,8,0,1,"w","Tuesday"
2017-11-07 09:20:00,0,0,0,0,0,1,"w","Tuesday"
2017-11-07 09:21:00,0,6,0,6,0,1,"w","Tuesday"
2017-11-07 09:22:00,0,0,0,0,0,1,"w","Tuesday"
2017-11-07 09:23:00,0,6,0,6,0,1,"w","Tuesday"
2017-11-07 09:24:00,87,114,103,227,2,1,"w","Tuesday"
2017-11-07 09:25:00,2,81,55,119,0,1,"w","Tuesday"
2017-11-07 09:26:00,0,38,7,45,0,1,"w","Tuesday"
2017-11-07 09:27:00,0,0,0,0,0,1,"w","Tuesday"
2017-11-07 09:28:00,0,0,0,0,0,1,"w","Tuesday"
2017-11-07 09:29:00,0,0,0,0,0,1,"w","Tuesday"
2017-11-07 09:30:00,0,4,0,4,0,1,"w","Tuesday"
2017-11-07 09:31:00,0,6,5,11,0,1,"w","Tuesday"
2017-11-07 09:32:00,0,41,0,41,0,1,"w","Tuesday"
2017-11-07 09:33:00,0,8,0,8,0,1,"w","Tuesday"
2017-11-07 09:34:00,0,15,0,15,0,1,"w","Tuesday"
2017-11-07 09:35:00,0,0,0,0,0,1,"w","Tuesday"
2017-11-07 09:36:00,0,0,0,0,0,1,"w","Tuesday"
2017-11-07 09:37:00,0,4,0,4,0,1,"w","Tuesday"
2017-11-07 09:38:00,0,16,0,16,0,1,"w","Tuesday"
2017-11-07 09:39:00,0,17,0,17,0,1,"w","Tuesday"
2017-11-07 09:40:00,0,0,0,0,0,1,"w","Tuesday"
2017-11-07 09:41:00,0,6,0,6,0,1,"w","Tuesday"
2017-11-07 09:42:00,0,0,0,0,0,1,"w","Tuesday"
2017-11-07 09:43:00,0,63,30,93,0,1,"w","Tuesday"
2017-11-07 09:44:00,0,0,0,0,0,1,"w","Tuesday"
2017-11-07 09:45:00,0,0,0,0,0,1,"w","Tuesday"
2017-11-07 09:46:00,0,20,16,33,0,1,"w","Tuesday"
2017-11-07 09:47:00,0,5,10,11,0,1,"w","Tuesday"
2017-11-07 09:48:00,2010,1752,1649,3321,57,1,"w","Tuesday"
2017-11-07 09:49:00,4424,2756,2962,6112,122,1,"w","Tuesday"
2017-11-07 09:50:00,1994,996,1164,2738,42,1,"w","Tuesday"
2017-11-07 09:51:00,0,0,0,0,0,1,"w","Tuesday"
2017-11-07 09:52:00,0,22,6,23,0,1,"w","Tuesday"
2017-11-07 09:53:00,0,11,7,13,0,1,"w","Tuesday"
2017-11-07 09:54:00,0,11,14,18,0,1,"w","Tuesday"
2017-11-07 09:55:00,253,164,115,356,3,1,"w","Tuesday"
2017-11-07 09:56:00,0,0,0,0,0,1,"w","Tuesday"
2017-11-07 09:57:00,61,126,100,193,1,1,"w","Tuesday"
2017-11-07 09:58:00,258,479,500,789,10,1,"w","Tuesday"
2017-11-07 09:59:00,0,0,0,0,0,1,"w","Tuesday"
2017-11-07 10:00:00,105,464,443,730,3,1,"w","Tuesday"
2017-11-07 10:01:00,666,702,1437,1893,7,1,"w","Tuesday"
2017-11-07 10:02:00,2595,1572,1128,3852,34,1,"w","Tuesday"
2017-11-07 10:03:00,301,695,685,1191,9,1,"w","Tuesday"
2017-11-07 10:04:00,314,372,1250,1446,6,1,"w","Tuesday"
2017-11-07 10:05:00,351,563,1105,1465,11,1,"w","Tuesday"
2017-11-07 10:06:00,3,260,160,315,0,1,"w","Tuesday"
2017-11-07 10:07:00,0,39,18,45,0,1,"w","Tuesday"
2017-11-07 10:08:00,0,32,0,32,0,1,"w","Tuesday"
2017-11-07 10:09:00,0,33,0,33,0,1,"w","Tuesday"
2017-11-07 10:10:00,0,7,0,7,0,1,"w","Tuesday"
2017-11-07 10:11:00,0,29,0,29,0,1,"w","Tuesday"
2017-11-07 10:12:00,608,864,776,1451,18,1,"w","Tuesday"
2017-11-07 10:13:00,6,15,0,16,0,1,"w","Tuesday"
2017-11-07 10:14:00,1,32,42,64,0,1,"w","Tuesday"
2017-11-07 10:15:00,1,29,43,64,0,1,"w","Tuesday"
2017-11-07 10:16:00,0,0,0,0,0,1,"w","Tuesday"
2017-11-07 10:17:00,0,17,48,54,0,1,"w","Tuesday"
2017-11-07 10:18:00,0,0,78,78,0,1,"w","Tuesday"
2017-11-07 10:19:00,5,43,22,61,2,1,"w","Tuesday"
2017-11-07 10:20:00,10,40,169,180,1,1,"w","Tuesday"
2017-11-07 10:21:00,10,71,105,139,0,1,"w","Tuesday"
2017-11-07 10:22:00,270,323,764,932,11,1,"w","Tuesday"
2017-11-07 10:23:00,174,326,285,512,4,1,"w","Tuesday"
2017-11-07 10:24:00,0,7,0,7,0,1,"w","Tuesday"
2017-11-07 10:25:00,0,0,0,0,0,1,"w","Tuesday"
2017-11-07 10:26:00,221,370,195,518,3,1,"w","Tuesday"
2017-11-07 10:27:00,56,364,91,399,1,1,"w","Tuesday"
2017-11-07 10:28:00,11,125,58,168,0,1,"w","Tuesday"
2017-11-07 10:29:00,32,60,18,73,1,1,"w","Tuesday"
2017-11-07 10:30:00,11,2,33,35,1,1,"w","Tuesday"
2017-11-07 10:31:00,0,0,5,5,0,1,"w","Tuesday"
2017-11-07 10:32:00,0,9,0,9,0,1,"w","Tuesday"
2017-11-07 10:33:00,0,0,0,0,0,1,"w","Tuesday"
2017-11-07 10:34:00,32,8,10,36,1,1,"w","Tuesday"
2017-11-07 10:35:00,6,33,25,58,0,1,"w","Tuesday"
2017-11-07 10:36:00,11,14,10,29,0,1,"w","Tuesday"
2017-11-07 10:37:00,0,0,12,12,0,1,"w","Tuesday"
2017-11-07 10:38:00,245,426,552,802,9,1,"w","Tuesday"
2017-11-07 10:39:00,60,155,413,472,3,1,"w","Tuesday"
2017-11-07 10:40:00,17,65,231,251,1,1,"w","Tuesday"
2017-11-07 10:41:00,12,26,78,101,1,1,"w","Tuesday"
2017-11-07 10:42:00,0,14,27,41,0,1,"w","Tuesday"
2017-11-07 10:43:00,16,165,106,248,1,1,"w","Tuesday"
2017-11-07 10:44:00,4,178,258,370,0,1,"w","Tuesday"
2017-11-07 10:45:00,135,163,166,349,3,1,"w","Tuesday"
2017-11-07 10:46:00,47,183,334,432,2,1,"w","Tuesday"
2017-11-07 10:47:00,11,143,121,212,1,1,"w","Tuesday"
2017-11-07 10:48:00,97,242,439,579,4,1,"w","Tuesday"
2017-11-07 10:49:00,0,24,0,24,0,1,"w","Tuesday"
2017-11-07 10:50:00,28,193,341,451,2,1,"w","Tuesday"
2017-11-07 10:51:00,0,4,17,21,0,1,"w","Tuesday"
2017-11-07 10:52:00,16,30,24,57,1,1,"w","Tuesday"
2017-11-07 10:53:00,14,10,103,118,0,1,"w","Tuesday"
2017-11-07 10:54:00,3,61,104,131,0,1,"w","Tuesday"
2017-11-07 10:55:00,229,466,450,758,10,1,"w","Tuesday"
2017-11-07 10:56:00,0,0,0,0,0,1,"w","Tuesday"
2017-11-07 10:57:00,0,0,0,0,0,1,"w","Tuesday"
2017-11-07 10:58:00,0,0,0,0,0,1,"w","Tuesday"
2017-11-07 10:59:00,0,9,12,16,0,1,"w","Tuesday"
2017-11-07 11:00:00,0,0,13,13,0,1,"w","Tuesday"
2017-11-07 11:01:00,33,203,252,387,1,1,"w","Tuesday"
2017-11-07 11:02:00,23,345,270,462,1,1,"w","Tuesday"
2017-11-07 11:03:00,0,6,17,18,0,1,"w","Tuesday"
2017-11-07 11:04:00,0,32,71,81,0,1,"w","Tuesday"
2017-11-07 11:05:00,0,25,5,26,0,1,"w","Tuesday"
2017-11-07 11:06:00,0,0,0,0,0,1,"w","Tuesday"
2017-11-07 11:07:00,0,15,13,28,0,1,"w","Tuesday"
2017-11-07 11:08:00,0,15,32,37,0,1,"w","Tuesday"
2017-11-07 11:09:00,0,6,0,6,0,1,"w","Tuesday"
2017-11-07 11:10:00,0,20,0,20,0,1,"w","Tuesday"
2017-11-07 11:11:00,0,0,9,9,0,1,"w","Tuesday"
2017-11-07 11:12:00,1,78,0,78,0,1,"w","Tuesday"
2017-11-07 11:13:00,0,50,44,75,0,1,"w","Tuesday"
2017-11-07 11:14:00,0,7,13,15,0,1,"w","Tuesday"
2017-11-07 11:15:00,0,16,0,16,0,1,"w","Tuesday"
2017-11-07 11:16:00,0,0,0,0,0,1,"w","Tuesday"
2017-11-07 11:17:00,0,13,0,13,0,1,"w","Tuesday"
2017-11-07 11:18:00,0,2,0,2,0,1,"w","Tuesday"
2017-11-07 11:19:00,0,10,9,13,0,1,"w","Tuesday"
2017-11-07 11:20:00,0,26,18,32,0,1,"w","Tuesday"
2017-11-07 11:21:00,0,0,0,0,0,1,"w","Tuesday"
2017-11-07 11:22:00,0,0,0,0,0,1,"w","Tuesday"
2017-11-07 11:23:00,0,28,36,58,0,1,"w","Tuesday"
2017-11-07 11:24:00,0,254,248,427,0,1,"w","Tuesday"
2017-11-07 11:25:00,0,0,0,0,0,1,"w","Tuesday"
2017-11-07 11:26:00,0,87,13,92,0,1,"w","Tuesday"
2017-11-07 11:27:00,17,47,88,116,0,1,"w","Tuesday"
2017-11-07 11:28:00,0,0,0,0,0,1,"w","Tuesday"
2017-11-07 11:29:00,0,24,144,158,0,1,"w","Tuesday"
2017-11-07 11:30:00,2813,2124,1798,4116,87,1,"w","Tuesday"
2017-11-07 11:31:00,1779,1676,2317,3638,71,1,"w","Tuesday"
2017-11-07 11:32:00,393,742,585,1105,17,1,"w","Tuesday"
2017-11-07 11:33:00,0,45,32,65,0,1,"w","Tuesday"
2017-11-07 11:34:00,0,31,50,81,0,1,"w","Tuesday"
2017-11-07 11:35:00,0,5,0,5,0,1,"w","Tuesday"
2017-11-07 11:36:00,0,12,0,12,0,1,"w","Tuesday"
2017-11-07 11:37:00,0,13,1,14,0,1,"w","Tuesday"
2017-11-07 11:38:00,54,96,73,142,1,1,"w","Tuesday"
2017-11-07 11:39:00,848,967,1176,1865,22,1,"w","Tuesday"
2017-11-07 11:40:00,153,346,410,648,3,1,"w","Tuesday"
2017-11-07 11:41:00,70,179,155,269,1,1,"w","Tuesday"
2017-11-07 11:42:00,1,198,66,211,0,1,"w","Tuesday"
2017-11-07 11:43:00,0,13,0,13,0,1,"w","Tuesday"
2017-11-07 11:44:00,0,6,8,14,0,1,"w","Tuesday"
2017-11-07 11:45:00,0,13,0,13,0,1,"w","Tuesday"
2017-11-07 11:46:00,13,70,61,104,1,1,"w","Tuesday"
2017-11-07 11:47:00,0,25,30,40,0,1,"w","Tuesday"
2017-11-07 11:48:00,0,138,40,172,0,1,"w","Tuesday"
2017-11-07 11:49:00,0,9,4,13,0,1,"w","Tuesday"
2017-11-07 11:50:00,0,0,13,13,0,1,"w","Tuesday"
2017-11-07 11:51:00,715,942,1033,1751,24,1,"w","Tuesday"
2017-11-07 11:52:00,290,539,561,955,12,1,"w","Tuesday"
2017-11-07 11:53:00,1382,1573,1161,2580,40,1,"w","Tuesday"
2017-11-07 11:54:00,592,1000,973,1707,17,1,"w","Tuesday"
2017-11-07 11:55:00,0,16,0,16,0,1,"w","Tuesday"
2017-11-07 11:56:00,30,199,168,319,2,1,"w","Tuesday"
2017-11-07 11:57:00,2812,2366,1619,4256,85,1,"w","Tuesday"
2017-11-07 11:58:00,3706,2643,1454,4992,103,1,"w","Tuesday"
2017-11-07 11:59:00,68,364,138,454,1,1,"w","Tuesday"
2017-11-07 12:00:00,25,14,1,40,3,1,"w","Tuesday"
2017-11-07 12:01:00,2,106,0,107,0,1,"w","Tuesday"
2017-11-07 12:02:00,15,120,49,148,0,1,"w","Tuesday"
2017-11-07 12:03:00,31,151,59,199,1,1,"w","Tuesday"
2017-11-07 12:04:00,3,0,0,3,0,1,"w","Tuesday"
2017-11-07 12:05:00,0,0,0,0,0,1,"w","Tuesday"
2017-11-07 12:06:00,8,0,0,8,0,1,"w","Tuesday"
2017-11-07 12:07:00,0,0,0,0,0,1,"w","Tuesday"
2017-11-07 12:08:00,28,0,1,29,1,1,"w","Tuesday"
2017-11-07 12:09:00,2,60,17,78,0,1,"w","Tuesday"
2017-11-07 12:10:00,0,14,34,43,0,1,"w","Tuesday"
2017-11-07 12:11:00,0,134,3,134,0,1,"w","Tuesday"
2017-11-07 12:12:00,1772,1821,1239,3059,52,1,"w","Tuesday"
2017-11-07 12:13:00,68,248,826,939,2,1,"w","Tuesday"
2017-11-07 12:14:00,35,143,205,330,2,1,"w","Tuesday"
2017-11-07 12:15:00,13,60,55,94,0,1,"w","Tuesday"
2017-11-07 12:16:00,88,104,395,453,3,1,"w","Tuesday"
2017-11-07 12:17:00,146,225,606,707,6,1,"w","Tuesday"
2017-11-07 12:18:00,145,165,456,557,7,1,"w","Tuesday"
2017-11-07 12:19:00,0,13,140,148,0,1,"w","Tuesday"
2017-11-07 12:20:00,5,27,146,166,1,1,"w","Tuesday"
2017-11-07 12:21:00,0,22,3,25,0,1,"w","Tuesday"
2017-11-07 12:22:00,7,68,130,194,0,1,"w","Tuesday"
2017-11-07 12:23:00,66,389,640,871,3,1,"w","Tuesday"
2017-11-07 12:24:00,0,81,326,355,0,1,"w","Tuesday"
2017-11-07 12:25:00,80,201,666,745,6,1,"w","Tuesday"
2017-11-07 12:26:00,49,201,722,780,2,1,"w","Tuesday"
2017-11-07 12:27:00,4,88,296,325,1,1,"w","Tuesday"
2017-11-07 12:28:00,0,0,0,0,0,1,"w","Tuesday"
2017-11-07 12:29:00,0,23,53,71,0,1,"w","Tuesday"
2017-11-07 12:30:00,7,41,116,150,0,1,"w","Tuesday"
2017-11-07 12:31:00,14,174,357,459,1,1,"w","Tuesday"
2017-11-07 12:32:00,1,83,208,249,0,1,"w","Tuesday"
2017-11-07 12:33:00,0,69,85,133,0,1,"w","Tuesday"
2017-11-07 12:34:00,34,388,445,724,1,1,"w","Tuesday"
2017-11-07 12:35:00,464,559,541,995,12,1,"w","Tuesday"
2017-11-07 12:36:00,1292,1775,1563,2986,35,1,"w","Tuesday"
2017-11-07 12:37:00,23,345,406,637,2,1,"w","Tuesday"
2017-11-07 12:38:00,20,78,15,91,2,1,"w","Tuesday"
2017-11-07 12:39:00,0,17,29,43,0,1,"w","Tuesday"
2017-11-07 12:40:00,17,16,13,44,2,1,"w","Tuesday"
2017-11-07 12:41:00,5,5,0,10,1,1,"w","Tuesday"
2017-11-07 12:42:00,12,0,0,12,1,1,"w","Tuesday"
2017-11-07 12:43:00,10,0,0,10,0,1,"w","Tuesday"
2017-11-07 12:44:00,28,0,1,29,2,1,"w","Tuesday"
2017-11-07 12:45:00,0,17,27,37,0,1,"w","Tuesday"
2017-11-07 12:46:00,8,2,0,10,1,1,"w","Tuesday"
2017-11-07 12:47:00,20,5,37,58,1,1,"w","Tuesday"
2017-11-07 12:48:00,0,76,59,108,0,1,"w","Tuesday"
2017-11-07 12:49:00,8,51,133,157,1,1,"w","Tuesday"
2017-11-07 12:50:00,0,0,0,0,0,1,"w","Tuesday"
2017-11-07 12:51:00,0,0,0,0,0,1,"w","Tuesday"
2017-11-07 12:52:00,0,0,0,0,0,1,"w","Tuesday"
2017-11-07 12:53:00,0,0,0,0,0,1,"w","Tuesday"
2017-11-07 12:54:00,177,582,429,808,7,1,"w","Tuesday"
2017-11-07 12:55:00,27,37,115,154,0,1,"w","Tuesday"
2017-11-07 12:56:00,2,14,72,77,0,1,"w","Tuesday"
2017-11-07 12:57:00,0,14,43,56,0,1,"w","Tuesday"
2017-11-07 12:58:00,0,24,76,93,0,1,"w","Tuesday"
2017-11-07 12:59:00,0,0,11,11,0,1,"w","Tuesday"
2017-11-07 13:00:00,0,0,13,13,0,1,"w","Tuesday"
2017-11-07 13:01:00,0,0,24,24,0,1,"w","Tuesday"
2017-11-07 13:02:00,9,12,14,27,0,1,"w","Tuesday"
2017-11-07 13:03:00,26,4,79,95,1,1,"w","Tuesday"
2017-11-07 13:04:00,16,80,140,201,2,1,"w","Tuesday"
2017-11-07 13:05:00,760,1139,970,1853,16,1,"w","Tuesday"
2017-11-07 13:06:00,4371,3984,2840,6751,116,1,"w","Tuesday"
2017-11-07 13:07:00,884,894,1188,1870,28,1,"w","Tuesday"
2017-11-07 13:08:00,0,132,68,173,0,1,"w","Tuesday"
2017-11-07 13:09:00,90,210,263,371,2,1,"w","Tuesday"
2017-11-07 13:10:00,0,0,0,0,0,1,"w","Tuesday"
